"theDate","opening","opening","highest","lowest","closing","volume","marketcap","CoinSymbol","CoinDesc"
"2022-05-16",74.7545677421,74.7545677421,75.0748413951,62.0236782489,71.0048510789,386223816.41,505518202,"COMP",""
"2022-05-16",0.1678330521,0.1678330521,0.173997188,0.1333692347,0.1452570536,195151721.65,16058453,"DODO",""
"2022-05-16",11.7942402166,11.7942402166,11.7942402166,9.2717213149,10.186107993,4938151713.82,10059589553.82,"DOT",""
"2022-05-16",0.00258799485718,0.00258799485718,0.00322711004256,0.00251215795611,0.00265932081718,1099715.3,16484511,"EDG",""
"2022-05-16",95.757313951,95.757313951,103.2777756411,86.7225186991,92.3876247181,418728181.38,2030056764.72,"EGLD",""
"2022-05-16",0.608229994773865,0.608229994773865,0.643619000911713,0.608192980289459,0.628740012645721,2499576,17729836,"FIDA",""
"2022-05-16",3.0879461102,3.0879461102,3.1234052185,2.6877715284,2.884227156,566682598.39,2988636179.1,"FLOW",""
"2022-05-16",0.1824859231,0.1824859231,0.1957506015,0.1545011113,0.163243171,3879004.11,60233025,"FOX",""
"2022-05-16",0.3946843955,0.3946843955,0.4542302624,0.3051858475,0.4371676894,3062872275.46,1112594511.9,"FTM",""
"2022-05-16",31.8764171600342,31.8764171600342,32.5756759643555,31.2668914794922,32.0387229919434,65212404,344106144,"FTT",""
"2022-05-16",0.1518433362,0.1518433362,0.1558552623,0.1410022625,0.1465669553,3582957.4,8067854.75,"FUSE",""
"2022-05-16",0.5328893719,0.5328893719,0.5594715528,0.4742746723,0.5339791641,18088784.14,22525949,"GF",""
"2022-05-16",0.1992663434,0.1992663434,0.2020396957,0.1470787682,0.163390222,610135278.18,1127392532,"GRT",""
"2022-05-16",5.44040107727051,5.44040107727051,5.736980915,5.43388986587524,5.72870492935181,6963352,353777664,"GT",""
"2022-05-16",0.1077605875,0.1077605875,0.1099442406,0.0966429956,0.1044823505,232839253.66,2167110934.06,"HBAR",""
"2022-05-16",3.2992268445,3.2992268445,3.3160491725,2.1932040598,2.6391310287,328265704.66,485740382,"KDA",""
"2022-05-16",0.235602959,0.235602959,0.2908097199,0.2202665443,0.2403571032,27357874.26,177675838,"KEEP",""
"2022-05-16",0.477261990308762,0.477261990308762,0.498136013746262,0.451052010059357,0.475508987903595,826115,1406062,"MAPS",""
"2022-05-16",1.159133687,1.159133687,1.159133687,0.9482756475,1.0230745621,208858180.43,525009021,"MINA",""
"2022-05-16",55.837703704834,55.837703704834,60.0272941589355,55.837703704834,59.8890037536621,8099166,16570420,"MSOL",""
"2022-05-16",0.100082002580166,0.100082002580166,0.109545998,0.100027002394199,0.104947999119759,749387,528981,"OXY",""
"2022-05-16",2.0045387165,2.0045387165,2.318643254,1.8826326143,2.0613938854,40376097.52,63505456,"RAD",""
"2022-05-16",3.4646111705,3.4646111705,4.2682441717,3.0238433615,3.3886079137,10311567.77,26090438,"RARI",""
"2022-05-16",0.5201683191,0.5201683191,0.5995349488,0.4114617768,0.520710319,27606078.66,29360987,"RBN",""
"2022-05-16",0.0768858744,0.0768858744,0.0768957159,0.0651594703,0.0679568706,10004117.8,188835083,"RLY",""
"2022-05-16",1.7357464351,1.7357464351,2.2405028203,1.4935610276,1.9126439629,15744743.58,14010160,"ROUTE",""
"2022-05-16",0.00478659464697,0.00478659464697,0.00509459164844,0.00407210996132,0.00507790384355,140337209.09,75158811,"RSR",""
"2022-05-16",0.13574926,0.13574926,0.1357626105,0.1222334256,0.1314454546,52106674.31,15802689,"RSS3",""
"2022-05-16",1.0008725536,1.0008725536,1.001390961,0.9959195658,0.9984946239,641313.71,28807236,"RSV",""
"2022-05-16",72.6202548925,72.6202548925,82.226137044,67.1082481289,75.4881699438,357649.45,6878577,"SFI",""
"2022-05-16",58.8039140989,58.8039140989,58.8039140989,48.0505827012,52.7551786886,11510730050.46,17898175243.17,"SOL",""
"2022-05-16",1.21178603172302,1.21178603172302,1.2796219587326,1.19739103317261,1.25637900829315,35087257,8602705,"SRM",""
"2022-05-16",3.1288237627,3.1288237627,4.1189351789,2.8835515441,3.5346559654,347922910.14,234089124,"UMA",""
"2022-05-16",1.7299037844,1.7299037844,2.5374140218,1.4501936994,1.887533579,17115137.81,31748523,"VEGA",""
"2022-05-16",4.308925285e-05,4.308925285e-05,5.022038108e-05,4.140750561e-05,4.81945919e-05,101813455.03,918900303.15,"XEC",""
"2022-05-16",0.091686153,0.091686153,0.0925230503,0.0815946667,0.0874640289,1346854.71,0,"XRD",""
"2022-05-16",0.016058145,0.016058145,0.01873742,0.0156595539,0.0177185142,22663539.47,10964803,"ZBC",""
"2022-05-17",0.262742012739182,0.262742012739182,0.263139992952347,0.259034991264343,0.259160995483398,210813,15615850,"ALEPH",""
"2022-05-17",0.628726005554199,0.628726005554199,0.633247017860413,0.567498028278351,0.567645013332367,2157644,17729836,"FIDA",""
"2022-05-17",32.0396041870117,32.0396041870117,32.1789932250977,29.6973342895508,29.6973342895508,57969635,344106144,"FTT",""
"2022-05-17",5.72815179824829,5.72815179824829,5.75394916534424,5.47856903076172,5.50019407272339,6842387,353777664,"GT",""
"2022-05-17",0.475493997335434,0.475493997335434,0.477836013,0.375642985105515,0.376742005348206,841600,1406062,"MAPS",""
"2022-05-17",59.8708190917969,59.8708190917969,60.0394096374512,53.115909576416,53.115909576416,5429184,16570420,"MSOL",""
"2022-05-17",0.104967996478081,0.104967996478081,0.106251001358032,0.096606001,0.101347997784615,525040,528981,"OXY",""
"2022-05-17",1.25637197494507,1.25637197494507,1.26727199554443,1.12087404727936,1.12087404727936,33063424,8602705,"SRM",""
"2022-05-18",0.259277999401093,0.259277999401093,0.264485001564026,0.258873999118805,0.263682007789612,290788,15615850,"ALEPH",""
"2022-05-18",0.567719995975494,0.567719995975494,0.595273017883301,0.56334799528122,0.592643022537231,2867625,17729836,"FIDA",""
"2022-05-18",29.6964836120605,29.6964836120605,31.1315441131592,29.6427879333496,30.9202365875244,91229364,344106144,"FTT",""
"2022-05-18",5.49921607971191,5.49921607971191,5.63418388366699,5.44864320755005,5.58693599700928,10759502,353777664,"GT",""
"2022-05-18",0.376745998859406,0.376745998859406,0.437454998493195,0.37067699432373,0.436237007379532,770304,1406062,"MAPS",""
"2022-05-18",53.10985184,53.10985184,55.8928604125977,51.6957054138184,54.5183181762695,6571554,16570420,"MSOL",""
"2022-05-18",0.101365000009537,0.101365000009537,0.111433997750282,0.089419,0.10708200186491,1651310,528981,"OXY",""
"2022-05-18",1.12122094631195,1.12122094631195,1.17384302616119,1.08986604213715,1.15348494052887,37626545,8602705,"SRM",""
"2022-05-19",0.263388007879257,0.263388007879257,0.264835,0.258976995944977,0.260702013969421,504342,15615850,"ALEPH",""
"2022-05-19",0.592567026615143,0.592567026615143,0.593923985958099,0.553238987922668,0.562398016452789,2375028,17729836,"FIDA",""
"2022-05-19",30.9161720275879,30.9161720275879,31.2033157348633,29.2942848205566,29.77707862854,64290536,344106144,"FTT",""
"2022-05-19",5.58614492416382,5.58614492416382,5.6808648109436,5.50720691680908,5.60626792907715,7870092,353777664,"GT",""
"2022-05-19",0.435669988393784,0.435669988393784,0.439420014619827,0.3766930103302,0.410414010286331,748548,1406062,"MAPS",""
"2022-05-19",54.5165328979492,54.5165328979492,55.1294784545898,51.1614303588867,52.2290382385254,5441663,16570420,"MSOL",""
"2022-05-19",0.107035003602505,0.107035003602505,0.107638001441956,0.102866999804974,0.103616997599602,244424,528981,"OXY",""
"2022-05-19",1.15331399440765,1.15331399440765,1.1693069934845,1.07890605926514,1.09324598312378,30245433,8602705,"SRM",""
"2022-05-20",0.260634005069733,0.260634005069733,0.26384899020195,0.260066002607346,0.263076990842819,170138,15615850,"ALEPH",""
"2022-05-20",0.562285006046295,0.562285006046295,0.583454012870789,0.560271978378296,0.583371996879578,1953190,17729836,"FIDA",""
"2022-05-20",29.7733726501465,29.7733726501465,30.2729721069336,29.5637321472168,30.0884342193604,28410998,344106144,"FTT",""
"2022-05-20",5.60535383224487,5.60535383224487,5.73750019073486,5.56785488128662,5.72200107574463,6896596,353777664,"GT",""
"2022-05-20",0.410450994968414,0.410450994968414,0.434228986501694,0.408735991,0.429517001,518370,1406062,"MAPS",""
"2022-05-20",52.2290458679199,52.2290458679199,53.5490493774414,52.1582717895508,53.4336700439453,2383805,16570420,"MSOL",""
"2022-05-20",0.10360399633646,0.10360399633646,0.104889996349812,0.097932003,0.100174002349377,369383,528981,"OXY",""
"2022-05-20",1.09283602237701,1.09283602237701,1.12319302558899,1.07627296447754,1.1109299659729,33216445,8602705,"SRM",""
"2022-05-21",0.26316499710083,0.26316499710083,0.264384001,0.259328007698059,0.259400010108948,260472,15615850,"ALEPH",""
"2022-05-21",0.583362996578217,0.583362996578217,0.641865015029907,0.572126984596252,0.581187009811401,5093430,17729836,"FIDA",""
"2022-05-21",30.0869750976562,30.0869750976562,30.888557434082,29.9856567382812,30.7974414825439,28634477,344106144,"FTT",""
"2022-05-21",5.72254514694214,5.72254514694214,5.80750608444214,5.71994495391846,5.75928401947021,6193130,353777664,"GT",""
"2022-05-21",0.429376006126404,0.429376006126404,0.494982004165649,0.426418989896774,0.484966993331909,860645,1406062,"MAPS",""
"2022-05-21",53.4336166381836,53.4336166381836,55.1037406921387,52.2192001342773,54.2110214233398,2281733,16570420,"MSOL",""
"2022-05-21",0.10020399838686,0.10020399838686,0.104045003652573,0.10020399838686,0.102723002433777,342227,528981,"OXY",""
"2022-05-21",1.11082398891449,1.11082398891449,1.17493200302124,1.10810005664825,1.171193004,40367662,8602705,"SRM",""
"2022-05-22",0.259391009807587,0.259391009807587,0.262441992759705,0.257876008749008,0.259611010551453,219529,15615850,"ALEPH",""
"2022-05-22",0.581568002700806,0.581568002700806,0.699675977,0.562448024749756,0.562448024749756,9142058,17729836,"FIDA",""
"2022-05-22",30.7970905303955,30.7970905303955,31.0930442810059,29.5563945770264,29.6770763397217,68959904,344106144,"FTT",""
"2022-05-22",5.7564549446106,5.7564549446106,5.83954906463623,5.68619680404663,5.68715715408325,5901405,353777664,"GT",""
"2022-05-22",0.484966993331909,0.484966993331909,0.491062998771667,0.454153001308441,0.456057995557785,608664,1406062,"MAPS",""
"2022-05-22",54.2116317749023,54.2116317749023,56.23851395,52.0965995788574,52.1621475219727,3335342,16570420,"MSOL",""
"2022-05-22",0.102709002792835,0.102709002792835,0.106806002557278,0.101451002061367,0.102168999612331,367799,528981,"OXY",""
"2022-05-22",1.17073404788971,1.17073404788971,1.21984302997589,1.11669898033142,1.12344896793365,53395236,8602705,"SRM",""
"2022-05-23",0.259770006,0.259770006,0.261857986450195,0.258199989795685,0.261534988880157,229368,15615850,"ALEPH",""
"2022-05-23",0.4440576478,0.4440576478,0.4515288473,0.3538153898,0.3783400705,925172388.22,2596641708.68,"ALGO",""
"2022-05-23",15.7736225025,15.7736225025,16.3790172787,12.3653496585,13.3205442059,275740761.61,444835591,"AR",""
"2022-05-23",0.4667900615,0.4667900615,0.5049980958,0.356304078,0.3965094484,235693602.05,282862578,"AUDIO",""
"2022-05-23",31.8009690614,31.8009690614,32.8269098198,21.4723168419,26.1200696793,5457127397.66,7088371097.43,"AVAX",""
"2022-05-23",0.699722936,0.699722936,0.7178179935,0.5886004447,0.6475441085,95056009.95,84554997,"BICO",""
"2022-05-23",2.5309906703,2.5309906703,3.3394652414,2.3469499795,2.4113769947,23330923.71,217990557,"BTRST",""
"2022-05-23",0.0231328614,0.0231328614,0.0232752324,0.0193138114,0.0197300985,10417835.43,0,"CCD",""
"2022-05-23",1.3653856462,1.3653856462,1.5754229324,1.246480492,1.3427203195,519989461.28,589711612,"CELO",""
"2022-05-23",0.124127554,0.124127554,0.1281172385,0.1053813633,0.1134151349,514521377.05,680533767.91,"CHZ",""
"2022-05-23",70.919684534,70.919684534,74.9415294906,54.9126062677,57.1006333412,511189163.72,406899173,"COMP",""
"2022-05-23",0.1452125869,0.1452125869,0.2273201577,0.1329031292,0.1779470419,356486796.81,19672395,"DODO",""
"2022-05-23",10.1810987723,10.1810987723,10.7035142788,8.6113296588,9.9806767591,5397204252,9856709916.59,"DOT",""
"2022-05-23",0.00265927594481,0.00265927594481,0.00277834633449,0.00189514412641,0.00193553871608,1458029.76,12014118,"EDG",""
"2022-05-23",92.2714335178,92.2714335178,94.4996429324,66.1759915096,82.2184587517,487084428.02,1809344185.85,"EGLD",""
"2022-05-23",0.562523007392883,0.562523007392883,0.580174983,0.521579027175903,0.577571988105774,5382951,17729836,"FIDA",""
"2022-05-23",2.8835827463,2.8835827463,2.9838049667,2.313127697,2.4282500278,347137332.8,2516152678.82,"FLOW",""
"2022-05-23",0.1632462599,0.1632462599,0.1644086918,0.1284438859,0.1332989157,3721646.49,49351548,"FOX",""
"2022-05-23",0.4366811841,0.4366811841,0.5182553997,0.3389592213,0.3687429518,2836638870.45,938453125.37,"FTM",""
"2022-05-23",29.6730003356934,29.6730003356934,30.0107173919678,28.7995872497559,29.8263568878174,83974424,344106144,"FTT",""
"2022-05-23",0.1465655513,0.1465655513,0.1497158899,0.1228283456,0.123400437,2984141.1,6792641.63,"FUSE",""
"2022-05-23",0.5338874258,0.5338874258,0.5357576925,0.4508435951,0.4527866615,15219675.25,19100838,"GF",""
"2022-05-23",0.1633183183,0.1633183183,0.1736583259,0.1320026675,0.1423095496,505721283.51,981935892,"GRT",""
"2022-05-23",5.68337106704712,5.68337106704712,5.72912216186523,5.42572402954102,5.62401914596558,8765527,353777664,"GT",""
"2022-05-23",0.1044696564,0.1044696564,0.1078542794,0.086107906,0.0905415353,248014462.47,1877958815.3,"HBAR",""
"2022-05-23",2.6373237226,2.6373237226,2.7051902275,1.9868090529,2.1275015555,165730081.57,393167495.42,"KDA",""
"2022-05-23",0.2403237055,0.2403237055,0.2485684503,0.1961825969,0.2074072773,15189167.39,163790833,"KEEP",""
"2022-05-23",0.456030011,0.456030011,0.46340200304985,0.432702004909515,0.461879998445511,644149,1406062,"MAPS",""
"2022-05-23",1.0214466648,1.0214466648,1.0847373298,0.8093256624,0.8897477677,209325853.49,465349282,"MINA",""
"2022-05-23",52.1645011901855,52.1645011901855,53.7156944274902,52.1527938842773,52.3907089233398,2644430,16570420,"MSOL",""
"2022-05-23",0.102126002311707,0.102126002311707,0.103329002857208,0.099564001,0.103110998868942,492606,528981,"OXY",""
"2022-05-23",2.0605993493,2.0605993493,3.5548962042,1.9239997639,2.1733971286,239004544.64,66985862,"RAD",""
"2022-05-23",3.3860449706,3.3860449706,3.4667288549,2.901360599,3.0586469101,10089982.1,23553371,"RARI",""
"2022-05-23",0.5206251303,0.5206251303,0.5207638403,0.2719093114,0.2896191176,21329855.73,46954187,"RBN",""
"2022-05-23",0.0679200986,0.0679200986,0.0834267538,0.0550034418,0.0576299282,23981125.11,160443735,"RLY",""
"2022-05-23",1.9126930645,1.9126930645,2.0674939109,1.322487985,1.5321533482,12078474.12,11313232,"ROUTE",""
"2022-05-23",0.00507264096107,0.00507264096107,0.0078001906841,0.0046909136834,0.00705864446539,520129346.87,104476048,"RSR",""
"2022-05-23",0.1315275313,0.1315275313,0.1402882314,0.1161810123,0.130200376,59611713.86,15652935,"RSS3",""
"2022-05-23",0.9984948021,0.9984948021,1.0026097045,0.9946789476,0.9984521679,738302.15,28806011,"RSV",""
"2022-05-23",75.4865650414,75.4865650414,76.5597495817,62.8276798319,68.215091873,598570.91,6215845,"SFI",""
"2022-05-23",52.7360864361,52.7360864361,54.474647428,40.2689641044,44.9096134078,11511937736.32,15248168487.39,"SOL",""
"2022-05-23",1.12354004383087,1.12354004383087,1.14197301864624,1.08230400085449,1.13687694072723,41185921,8602705,"SRM",""
"2022-05-23",3.5309479865,3.5309479865,3.7918225764,2.9276110888,3.1863338035,255614567.69,211709063,"UMA",""
"2022-05-23",1.8864061184,1.8864061184,2.0741851312,1.161761216,1.4317522507,15665760.4,24082231,"VEGA",""
"2022-05-23",4.814587105e-05,4.814587105e-05,5.622035088e-05,4.484253842e-05,4.780058686e-05,165631143.86,911681397.67,"XEC",""
"2022-05-23",0.0874084118,0.0874084118,0.0959257148,0.0785459023,0.0845643281,1508660.32,0,"XRD",""
"2022-05-23",0.0176934235,0.0176934235,0.0188718526,0.0166493877,0.0168335104,20751920.96,10417134,"ZBC",""
"2022-05-24",0.261619001626968,0.261619001626968,0.262928009033203,0.260042995214462,0.260080993175507,192739,15615850,"ALEPH",""
"2022-05-24",0.577301979064941,0.577301979064941,0.577301979064941,0.531561970710754,0.53194397687912,3355028,17729836,"FIDA",""
"2022-05-24",29.8225059509277,29.8225059509277,30.2235927581787,28.7974262237549,29.0116939544678,67058277,344106144,"FTT",""
"2022-05-24",5.62192487716675,5.62192487716675,5.67323923110962,5.52520704269409,5.58312606811523,6478297,353777664,"GT",""
"2022-05-24",0.461636990308762,0.461636990308762,0.467637985944748,0.433815985918045,0.434763014316559,383340,1406062,"MAPS",""
"2022-05-24",52.3857040405273,52.3857040405273,52.6233787536621,50.814582824707,51.2108421325684,3029947,16570420,"MSOL",""
"2022-05-24",0.103099003434181,0.103099003434181,0.104180000722408,0.100516997277737,0.10063000023365,418564,528981,"OXY",""
"2022-05-24",1.13676595687866,1.13676595687866,1.15515995025635,1.10506904125214,1.1258430480957,43485875,8602705,"SRM",""
"2022-05-25",0.260042011737823,0.260042011737823,0.261658012866974,0.257252007722855,0.259658992290497,502843,15615850,"ALEPH",""
"2022-05-25",0.533501982688904,0.533501982688904,0.536768972873688,0.464749991893768,0.481864988803864,3254460,17729836,"FIDA",""
"2022-05-25",29.0129013061523,29.0129013061523,29.3108463287354,26.6832485198975,27.5977535247803,92549738,344106144,"FTT",""
"2022-05-25",5.58371210098267,5.58371210098267,5.6662540435791,5.36061096191406,5.46964597702026,6528863,353777664,"GT",""
"2022-05-25",0.434639990329742,0.434639990329742,0.436019986867905,0.404323012,0.407357007265091,470910,1406062,"MAPS",""
"2022-05-25",51.2115058898926,51.2115058898926,51.4978942871094,45.7907867431641,45.7907867431641,7294404,16570420,"MSOL",""
"2022-05-25",0.100636996328831,0.100636996328831,0.100869998335838,0.091044001,0.092367999,272903,528981,"OXY",""
"2022-05-25",1.12598395347595,1.12598395347595,1.13825595378876,1.01548302173615,1.04313600063324,50806809,8602705,"SRM",""
"2022-05-26",0.25949901342392,0.25949901342392,0.264023005962372,0.256812989711761,0.260951995849609,253134,15615850,"ALEPH",""
"2022-05-26",0.48158198595047,0.48158198595047,0.48158198595047,0.45041498541832,0.466439992189407,2610469,17729836,"FIDA",""
"2022-05-26",27.5834922790527,27.5834922790527,27.6342258453369,26.3319759368896,26.3983745574951,88948300,344106144,"FTT",""
"2022-05-26",5.46561813354492,5.46561813354492,5.4688549041748,5.18866109848022,5.22135877609253,8296437,353777664,"GT",""
"2022-05-26",0.407059013843536,0.407059013843536,0.421635001897812,0.381388008594513,0.388989001512527,576659,1406062,"MAPS",""
"2022-05-26",45.7651405334473,45.7651405334473,47.2326164245605,44.2665519714355,45.763500213623,11111666,16570420,"MSOL",""
